Nombre,Marca,Clase,Precio,Peso,Volumen,Año de Fabricación,Capacidad de Baterí­a,Resolución,Tipo de Pantalla,Conectividad,Memoria RAM,Almacenamiento,Resistencia al Agua,Número de bodega,Número de estante
mouse,Logitech,Audio,9922751,4.520.000.342.217.680,3.756.541.028.824.020,2010,,,,,,,,1,4
mouse,Razer,Monitores,8169475,29.975.439.963.550.100,16.403.752.281.217.200,2016,,,,,,,,1,4
tablet,Samsung,Comunicaciones,6536456,10.334.768.484.416.600,4.351.282.466.706.860,2019,,,LCD,WiFi,16GB,,,2,1
smart watch,Samsung,Electrodomésticos,6139669,1.606.331.434.317.510,1.477.255.641.033.680,2012,,,OLED,Bluetooth,,,IP67,1,2
camara,Sony,Wearables,611775,4.516.013.650.426.940,37.961.326.093.655.400,2006,,4K,,,,,,3,8
parlante,Sony,Audioportátil,7264802,10.645.270.136.825.700,4.519.891.535.822.400,2022,,,,,,,,3,7
secadora,LG,Informática,7825022,2.438.762.714.194.750,11.913.712.565.953.800,2016,,,,,,,,3,8
lavadora,Whirlpool,Audioportátil,8455052,48.977.941.453.457.100,12.102.875.480.349.300,2003,,,,,,,,2,1
lavadora,Bosch,Audio,4141770,19.896.041.612.511.800,10.999.736.063.009.400,2015,,,,,,,,1,5
televisores,LG,Electrodomésticos,430244,4.554.848.838.534.880,1.603.728.454.334.790,2004,,8K,OLED,,,,,3,4
tablet,Samsung,Audio,9010371,4.851.113.068.118.740,546.117.150.401.238,2000,7165.0,,LCD,NFC,4GB,,,1,1
camara,Panasonic,Videojuegos,2726183,14.313.567.909.020.700,4.459.585.042.281.320,2010,,,,,,,,3,1
mouse,Razer,Monitores,2365025,12.924.579.222.790.700,4.596.503.866.460.850,2010,,,,,,,,1,1
cpu,Intel,Audioportátil,4925246,4.796.309.364.549.640,19.391.775.391.761.800,2011,,,,,,,,3,4
lavadora,Samsung,Electrodomésticos,2436717,13.167.227.120.434.100,14.008.372.111.722.400,2007,,,,,,,,3,9
televisores,TCL,Fotografía,6982026,34.320.653.248.671.700,8.919.654.581.492.480,2005,,8K,OLED,,,,,3,8
tablet,Samsung,Informática,6314175,16.089.317.993.947.400,6.859.156.674.237.710,2008,,,,5G,4GB,64GB,,3,2
nevera,Samsung,Informática,9122623,23.964.225.758.706.300,2.581.266.953.948.440,2014,,,,,,,,1,3
cpu,IBM,Audioportátil,187917,2.235.697.592.889.630,6.260.353.125.279.520,2015,,,,,,,,1,4
cargador,Belkin,Comunicaciones,3875225,45.995.765.699.654.400,5.877.363.919.594.690,2018,,,,,,,,2,4
camara,Nikon,Audioportátil,1100833,3.904.285.089.182.280,16.851.940.387.210.900,2007,,4K,,,,,,1,1
lavadora,Bosch,Videojuegos,4719430,2.538.540.893.136.220,1.356.563.933.716.300,2004,,,,,,,,1,3
camara,Canon,Fotografía,1174382,34.170.182.198.705.200,451.793.640.833.399,2001,,8K,,,,,,3,2
secadora,Samsung,Informática,6314586,423.061.628.745.506,1.323.378.534.125.520,2012,,,,,,,,2,7
nevera,LG,Monitores,9261775,38.837.708.509.965.700,2.740.589.211.227.470,2017,,,,,,,,1,8
mouse,HP,Audioportátil,4301468,3.515.833.702.298.400,4.578.571.489.884.370,2002,,,,,,,,3,9
parlante,Bose,Informática,9366535,8.436.286.380.529.180,2.360.523.547.378.500,2011,,,,5G,,,,3,1
teclado,Corsair,Monitores,2773406,4.290.081.237.370.920,22.115.085.967.260.700,2015,,,,,,,,1,2
televisores,Samsung,Informática,552396,9.569.923.190.200.820,18.776.444.634.297.900,2015,,1080p,LED,,,,,3,7
parlante,JBL,Electrodomésticos,3953435,13.143.830.969.383.600,18.491.575.550.024.900,2012,,,,4G,,,,1,4
smart watch,Apple,Informática,2847025,3.042.125.460.543.500,7.520.317.858.826.710,2018,,,OLED,5G,,,,1,7
cargador,Belkin,Wearables,2146022,17.034.221.055.117.200,15.787.337.737.630.800,2021,,,,,,,,3,6
cpu,Intel,Comunicaciones,9802234,36.126.664.441.243.900,1.804.516.803.229.100,2007,,,,,,,,2,1
nevera,Whirlpool,Comunicaciones,414651,48.776.751.551.531.800,19.767.031.631.112.500,2007,,,,,,,,3,10
televisores,LG,Comunicaciones,364329,3.775.112.077.574.910,6.804.510.769.789.770,2003,,1080p,,,,,,2,9
teclado,Razer,Monitores,7194398,3.314.264.974.844.330,1.597.328.307.264.760,2001,,,,,,,,3,8
televisores,Samsung,Videojuegos,9176501,13.818.052.807.281.300,19.565.692.947.293.700,2022,,,,,,,,2,6
smart watch,Samsung,Audio,9897330,14.393.820.841.250.300,16.574.950.568.847.700,2018,7490.0,,,NFC,,,IP68,1,4
monitor,Dell,Monitores,9574000,26.402.617.511.613.900,9.718.472.860.509.350,2000,,4K,LED,,,,,1,10
laptop,Dell,Videojuegos,4641129,24.772.892.943.170.500,5.448.490.261.513.390,2011,,,OLED,NFC,16GB,512GB,,1,5
monitor,Dell,Comunicaciones,6926387,2.814.243.883.254.560,12.937.013.214.257.500,2007,,8K,LCD,,,,,1,9
camara,Sony,Audio,897199,2.954.959.720.729.470,19.052.067.673.394.400,2012,,4K,,,,,,2,3
camara,Sony,Wearables,73538,27.138.155.173.402.300,4.672.700.874.382.810,2012,,,,,,,,3,2
secadora,Whirlpool,Electrodomésticos,4924234,321.238.413.778.084,13.344.962.761.625.100,2013,,,,,,,,1,6
laptop,Dell,Audio,7435280,5.014.529.515.570.570,20.340.246.611.673.000,2008,1865.0,,LCD,5G,8GB,512GB,,2,9
laptop,Apple,Audioportátil,3492303,18.154.514.898.826.900,73.484.007.507.926.800,2012,,,,4G,,1TB,,3,9
televisores,LG,Wearables,4109780,1.864.917.970.571.200,16.781.857.488.573.000,2023,,,,,,,,1,1
smart watch,Apple,Audio,6940852,4.186.037.583.690.400,1.828.782.736.090.820,2014,,,OLED,,,,IP68,3,3
tablet,Huawei,Fotografía,8790672,249.966.224.410.323,5.959.576.920.804.860,2010,1023.0,,,NFC,4GB,512GB,,2,6
smart watch,Garmin,Wearables,4186091,3.334.493.718.907.090,1.201.791.378.959.380,2023,6681.0,,LED,4G,,,IP67,3,4
celular,Xiaomi,Monitores,7668473,3.739.417.992.435.590,39.902.920.620.668.500,2008,,,,NFC,,256GB,None,2,9
smart watch,Fitbit,Electrodomésticos,1898252,40.831.459.522.545.600,10.073.530.867.276.800,2010,,,,NFC,,,None,2,4
smart watch,Apple,Informática,8986720,22.681.047.226.593.500,1.790.196.791.770.970,2008,6739.0,,LED,NFC,,,IP68,2,4
parlante,Bose,Monitores,3016801,13.426.614.733.818.200,17.292.589.015.694.100,2003,,,,Bluetooth,,,,1,9
televisores,Samsung,Informática,5549418,18.799.707.419.929.000,69.292.298.655.132,2003,,4K,OLED,,,,,1,3
audifonos,Sennheiser,Electrodomésticos,3107264,4.594.327.819.438.490,54.473.941.453.403.100,2005,,,,Bluetooth,,,,3,3
mouse,Logitech,Audio,1752880,4.862.061.532.107.740,26.269.932.870.229.500,2018,,,,,,,,1,4
televisores,LG,Electrodomésticos,4676603,25.269.104.906.960.300,1.456.235.102.529.690,2021,,,,,,,,2,8
laptop,Apple,Comunicaciones,7546251,4.335.435.727.296.820,24.269.317.836.298.000,2022,,,,5G,16GB,,,1,9
cargador,Anker,Informática,146620,36.392.506.764.041.500,15.849.388.261.427.200,2011,,,,,,,,1,1
lavadora,Bosch,Fotografía,7155555,4.608.436.806.535.780,1.270.370.134.351.450,2020,,,,,,,,1,1
laptop,Apple,Audioportátil,3909830,3.844.935.528.185.210,4.038.995.192.634.440,2018,2802.0,,LED,,32GB,,,2,9
audifonos,Sony,Monitores,7743417,2.272.771.008.305.130,2.929.857.859.579.790,2007,,,,NFC,,,,2,3
smart watch,Apple,Fotografía,2713207,4.277.817.891.574.060,19.959.300.658.642.200,2020,4419.0,,LED,NFC,,,None,2,4
smart watch,Garmin,Audio,9550120,3.926.587.402.508.170,13.294.267.719.194.500,2003,,,LED,WiFi,,,IP67,3,7
secadora,Samsung,Fotografía,597909,3.542.345.513.254.990,10.735.120.153.571.800,2011,,,,,,,,3,8
cpu,IBM,Wearables,4480411,3.351.815.962.220.940,828.491.754.759.489,2022,,,,,,,,2,7
camara,Panasonic,Fotografía,5261800,16.994.307.289.715.300,4.183.930.941.288.870,2016,,8K,,,,,,1,8
smart watch,Apple,Fotografía,6513046,10.613.172.245.747.300,9.908.162.189.483.260,2009,,,LED,WiFi,,,None,3,3
cpu,AMD,Videojuegos,3267765,4.315.906.429.870.710,535.314.539.073.891,2010,,,,,,,,1,3
lavadora,LG,Informática,8779070,32.897.565.551.065.700,13.915.849.223.155.600,2023,,,,,,,,1,9
celular,Xiaomi,Monitores,4860648,31.239.265.715.722.900,429.054.221.411.743,2006,3806.0,,,WiFi,32GB,128GB,,2,10
smart watch,Samsung,Electrodomésticos,905258,420.242.621.205.179,19.034.499.309.682.600,2019,,,LED,,,,IP68,2,6
monitor,Samsung,Wearables,6634545,4.557.383.526.908.500,15.460.142.467.791.700,2019,,1080p,LCD,,,,,1,1
televisores,LG,Videojuegos,8249599,31.285.390.300.378.700,10.316.648.397.760.200,2004,,1080p,LCD,,,,,2,8
nevera,Samsung,Videojuegos,3813910,28.628.527.839.965.600,2.350.124.503.094.220,2002,,,,,,,,2,2
smart watch,Apple,Fotografía,1651569,35.455.166.996.928.000,8.844.852.062.928.360,2020,6975.0,,LED,NFC,,,None,3,6
mouse,HP,Wearables,7942416,36.504.520.817.126.300,47.727.410.981.506.700,2004,,,,,,,,1,3
cpu,IBM,Fotografía,5552091,32.317.862.773.518.600,1.166.068.526.245.820,2011,,,,,,,,3,7
parlante,Bose,Audioportátil,6885067,9.937.324.900.946.890,2.523.441.558.229.500,2019,,,,WiFi,,,,1,6
tablet,Samsung,Electrodomésticos,4727984,3.671.355.644.645.910,6.135.515.206.167.370,2013,,,LCD,5G,,1TB,,1,2
laptop,Lenovo,Fotografía,3299444,4.614.276.732.319.330,2.275.986.275.617.110,2003,3628.0,,OLED,4G,8GB,1TB,,2,4
televisores,Sony,Informática,8132544,34.025.459.589.549.900,15.720.844.497.853.700,2008,,8K,OLED,,,,,3,1
televisores,TCL,Comunicaciones,693920,4.250.762.080.594.580,64.030.214.294.983.100,2012,,4K,,,,,,2,8
camara,Nikon,Electrodomésticos,7328678,352.338.368.441.351,4.781.919.082.367.670,2019,,8K,,,,,,2,7
monitor,HP,Videojuegos,4012835,4.149.751.570.902.880,1.777.733.771.459.460,2008,,4K,,,,,,2,10
camara,Sony,Electrodomésticos,3336835,3.492.712.613.938.950,34.823.662.041.372.600,2023,,,,,,,,1,10
audifonos,Bose,Audio,2576843,25.531.859.010.524.200,41.347.205.277.320.200,2006,,,,Bluetooth,,,,2,7
camara,Panasonic,Wearables,2786002,39.603.477.244.064.900,30.018.780.626.802.900,2001,,4K,,,,,,2,3
lavadora,Whirlpool,Videojuegos,688193,2.271.466.052.030.650,10.583.943.663.461.700,2005,,,,,,,,1,9
secadora,Samsung,Audioportátil,5709277,30.768.713.743.749.900,146.698.503.516.001,2011,,,,,,,,3,1
tablet,Samsung,Informática,1445011,1.968.656.149.278.690,36.651.511.175.085.700,2015,,,,5G,16GB,64GB,,3,4
cpu,Intel,Audio,6315649,4.867.292.704.445.630,10.662.491.432.529.400,2006,,,,,,,,2,1
cargador,Samsung,Informática,1719098,2.990.532.592.113.860,52.553.044.520.285.800,2011,,,,,,,,1,1
lavadora,Whirlpool,Fotografía,6781108,20.406.295.192.036.400,1.253.789.742.043.550,2011,,,,,,,,2,3
cpu,Intel,Comunicaciones,5172066,11.059.227.126.414.000,6.579.112.935.635.270,2022,,,,,,,,2,6
monitor,LG,Audio,6526385,1.891.341.213.415.330,12.169.955.387.339.200,2023,,,OLED,,,,,1,4
laptop,Apple,Audioportátil,366081,4.219.922.199.081.230,37.775.295.990.608.700,2020,1767.0,,LCD,Bluetooth,,1TB,,2,2
cpu,AMD,Audio,2021044,304.574.980.118.896,14.743.114.121.628.000,2006,,,,,,,,3,7
celular,Samsung,Audioportátil,3300371,10.855.915.456.935.300,3.397.382.989.130.650,2001,,,,NFC,32GB,128GB,,2,3
televisores,LG,Comunicaciones,3485241,4.559.409.841.563.790,17.463.882.104.969.900,2009,,4K,,,,,,3,10
monitor,Dell,Electrodomésticos,9374244,8.045.202.299.703.600,7.740.265.510.170.200,2002,,4K,OLED,,,,,2,10
parlante,Sony,Fotografía,1312851,266.473.021.954.578,27.027.385.646.499.200,2010,,,,WiFi,,,,2,8
audifonos,Bose,Audioportátil,4100250,1.042.195.254.105.120,2.480.116.803.498.400,2014,,,,Bluetooth,,,,3,4
monitor,Dell,Monitores,4169493,4.266.866.415.115.450,19.061.896.043.082.000,2002,,4K,LED,,,,,2,5
smart watch,Garmin,Videojuegos,3406648,46.904.688.291.755,17.470.902.012.436.200,2021,7855.0,,LED,5G,,,IP67,1,5
audifonos,Sony,Monitores,3994987,4.429.675.971.476.800,21.578.556.315.964.800,2022,,,,Bluetooth,,,,3,1
televisores,LG,Audio,8105695,25.161.209.194.356.900,11.534.585.833.194.400,2023,,4K,OLED,,,,,3,2
lavadora,LG,Videojuegos,5555685,32.758.448.373.777.500,1.458.223.093.727.860,2018,,,,,,,,3,1
parlante,Sony,Fotografía,5478607,43.733.499.245.893.800,32.837.571.628.026.400,2006,,,,5G,,,,1,2
teclado,Razer,Wearables,494641,5.494.740.875.897.960,26.933.225.927.403.100,2007,,,,,,,,2,10
celular,Samsung,Monitores,5047469,345.856.559.326.525,2.698.662.629.335.560,2015,9814.0,,,WiFi,16GB,128GB,,2,7
camara,Panasonic,Audio,6931089,14.129.654.350.765.600,22.622.202.851.562.500,2006,,8K,,,,,,3,7
cargador,Apple,Wearables,1100406,1.914.119.458.498.040,15.497.279.558.766.100,2003,,,,,,,,1,1
parlante,Bose,Informática,9933241,14.012.865.431.760.500,4.858.154.475.072.190,2021,,,,4G,,,,2,2
nevera,LG,Informática,6306275,3.829.029.225.671.710,2.014.044.584.290.380,2009,,,,,,,,2,1
celular,Huawei,Audio,8049400,4.997.272.455.294.500,27.948.361.349.676.600,2009,6210.0,,,4G,16GB,512GB,IP67,2,2
cpu,IBM,Audioportátil,1615363,12.240.460.849.836.200,657.888.851.324.124,2003,,,,,,,,1,5
cpu,Qualcomm,Wearables,838430,13.484.211.417.863.700,14.415.067.792.966.100,2004,,,,,,,,2,8
smart watch,Garmin,Comunicaciones,4775809,12.593.591.813.761.100,1.749.357.597.203.430,2017,5694.0,,LED,4G,,,,3,7
teclado,Corsair,Audioportátil,7259997,3.654.281.541.973.110,234.926.675.031.963,2012,,,,,,,,3,5
televisores,Samsung,Fotografía,8022437,11.301.495.188.132.000,11.545.030.692.941.800,2010,,,LCD,,,,,3,1
tablet,Samsung,Comunicaciones,2998761,20.218.833.703.508.600,2.805.353.812.666.430,2019,9645.0,,LCD,4G,4GB,256GB,,2,10
camara,Canon,Audio,1420083,39.735.059.649.960.100,49.443.266.102.942.000,2018,,4K,,,,,,3,9
camara,Canon,Monitores,656540,13.546.487.085.013.200,2.466.451.474.528.850,2000,,4K,,,,,,2,6
lavadora,Whirlpool,Audioportátil,9185018,1.394.852.290.389.620,11.225.953.009.048.600,2017,,,,,,,,2,2
camara,Nikon,Audioportátil,855621,3.774.531.011.507.410,2.031.201.858.757.230,2000,,1080p,,,,,,3,5
monitor,Dell,Audio,7585328,3.833.021.740.093.660,8.169.309.072.686.630,2023,,1080p,,,,,,1,6
cargador,Belkin,Comunicaciones,5573317,4.073.367.969.422.620,8.314.358.511.548.670,2005,,,,,,,,1,3
teclado,Razer,Informática,127575,2.734.329.972.048.310,11.448.941.654.274.800,2000,,,,,,,,2,4
mouse,HP,Audioportátil,5247789,3.798.176.527.997.070,3.202.980.768.778.050,2001,,,,,,,,1,7
tablet,Samsung,Monitores,6773779,3.355.538.683.075.340,278.363.704.092.752,2003,,,OLED,WiFi,8GB,64GB,,2,6
camara,Sony,Fotografía,7970529,3.226.559.024.601.720,7.740.007.320.058.280,2021,,4K,,,,,,2,6
parlante,Bose,Comunicaciones,1881826,4.478.650.013.387.230,4.837.622.351.246.910,2000,,,,NFC,,,,3,1
teclado,Corsair,Informática,7374055,8.620.143.436.746.240,12.110.797.385.517.900,2010,,,,,,,,2,5
secadora,Samsung,Wearables,7523308,445.677.000.080.064,13.746.667.833.269.400,2008,,,,,,,,1,8
monitor,Samsung,Fotografía,9047910,1.465.235.795.328.320,9.922.702.253.892.560,2019,,8K,,,,,,1,5
camara,Panasonic,Informática,3135093,3.325.219.614.022.220,16.787.166.038.482.600,2019,,,,,,,,3,7
mouse,HP,Informática,660316,1.624.542.359.513.390,14.005.844.263.661.600,2018,,,,,,,,3,1
cpu,Qualcomm,Informática,6408269,13.779.426.201.247.000,12.944.670.526.195.900,2018,,,,,,,,3,2
parlante,Sony,Monitores,9658559,185.944.491.038.627,12.905.394.538.222.100,2019,,,,4G,,,,3,1
mouse,HP,Electrodomésticos,2723941,25.286.014.592.143.600,169.907.313.733.429,2014,,,,,,,,2,1
secadora,Whirlpool,Wearables,7086260,34.318.272.943.631.600,12.592.544.334.323.300,2013,,,,,,,,1,5
camara,Nikon,Informática,5139164,25.581.208.696.316.100,42.218.893.570.133.100,2012,,,,,,,,1,8
lavadora,LG,Informática,3267869,20.579.944.988.237.100,1.370.668.346.369.510,2016,,,,,,,,2,2
cargador,Anker,Monitores,4210349,28.385.330.311.058.800,19.274.078.474.604.200,2015,,,,,,,,1,1
monitor,Dell,Audioportátil,5419832,4.226.109.375.463.230,10.032.758.818.811.400,2008,,4K,,,,,,1,1
tablet,Huawei,Fotografía,2401472,40.630.197.279.046.300,670.340.941.622.279,2004,2275.0,,OLED,NFC,,64GB,,1,5
laptop,Lenovo,Informática,3562141,2.890.273.798.756.310,5.831.906.705.338.480,2008,7342.0,,LCD,Bluetooth,8GB,64GB,,1,8
secadora,Samsung,Audioportátil,8108748,5.598.231.285.126.890,12.964.072.426.971.600,2000,,,,,,,,2,5
nevera,Samsung,Wearables,9443674,478.756.599.646.708,29.896.615.951.491.000,2010,,,,,,,,1,10
audifonos,Bose,Comunicaciones,6456233,3.939.066.313.873.910,4.711.075.150.567.570,2010,,,,5G,,,,3,3
nevera,GE,Fotografía,8928487,40.240.363.379.832.800,25.874.614.348.001.000,2000,,,,,,,,1,3
cpu,IBM,Videojuegos,5857874,9.050.118.899.941.550,13.938.919.893.072.100,2006,,,,,,,,3,6
teclado,Logitech,Informática,5329541,45.850.953.406.488.300,6.517.271.824.356.130,2007,,,,,,,,3,6
camara,Nikon,Videojuegos,2587976,5.179.575.136.579.580,38.387.463.477.763.800,2021,,8K,,,,,,2,4
parlante,LG,Audioportátil,4895873,28.952.293.751.067.600,40.377.812.508.871.200,2013,,,,5G,,,,2,5
nevera,GE,Audio,8787183,47.237.781.417.871.100,19.408.876.930.885.900,2004,,,,,,,,2,3
laptop,Dell,Comunicaciones,2788612,1.872.639.871.057.350,7.961.336.786.369.910,2000,6006.0,,LED,NFC,32GB,256GB,,2,9
celular,Apple,Monitores,7143980,1.911.338.043.303.140,30.039.362.879.253.100,2012,,,,WiFi,32GB,64GB,IP68,1,10
camara,Panasonic,Audioportátil,9359796,6.347.395.604.838.890,50.764.378.353.177.800,2016,,,,,,,,3,7
mouse,Logitech,Fotografía,626029,3.149.970.162.184.020,3.592.368.125.094.710,2001,,,,,,,,2,8
nevera,Samsung,Electrodomésticos,4974258,2.205.821.051.405.400,23.023.324.639.713.400,2018,,,,,,,,1,10
televisores,Sony,Comunicaciones,7300271,4.829.344.729.534.060,19.769.427.346.189.200,2001,,1080p,LCD,,,,,2,7
teclado,Corsair,Audio,5711753,46.987.023.530.044.500,2.932.210.580.874.250,2003,,,,,,,,1,4
parlante,JBL,Audio,7305292,26.178.472.472.909.700,32.407.475.629.145.800,2010,,,,,,,,3,7
monitor,Samsung,Audio,9787490,2.097.065.032.466.170,5.320.050.932.363.200,2021,,4K,LCD,,,,,3,5
monitor,Samsung,Wearables,4389275,1.810.883.586.103.130,7.262.406.975.423.300,2012,,1080p,LCD,,,,,3,8
monitor,HP,Informática,9146213,26.520.501.297.242.500,1.275.909.916.894.860,2011,,,,,,,,2,2
nevera,LG,Videojuegos,5170583,32.381.965.075.439.300,1.853.656.314.211.360,2005,,,,,,,,1,5
monitor,Samsung,Fotografía,2159437,3.856.841.995.856.390,1.811.590.357.251.110,2022,,,LCD,,,,,1,3
tablet,Amazon,Audioportátil,3231401,43.845.964.066.875.700,4.995.917.410.615.000,2013,,,LCD,Bluetooth,8GB,512GB,,3,3
smart watch,Fitbit,Electrodomésticos,914923,4.740.823.269.941.230,12.668.075.739.647.500,2006,4274.0,,LCD,5G,,,None,2,10
audifonos,Sennheiser,Audioportátil,3671249,23.833.342.044.688.000,42.365.178.385.341.000,2010,,,,NFC,,,,1,5
smart watch,Samsung,Audioportátil,7567581,624.621.908.281.884,1.299.955.991.236.950,2016,,,LED,,,,IP67,3,8
camara,Canon,Comunicaciones,7452148,4.843.515.276.921.390,2.344.493.744.665.930,2008,,1080p,,,,,,2,1
smart watch,Garmin,Electrodomésticos,5704076,2.380.662.057.792.740,53.087.869.628.384.800,2014,,,LCD,Bluetooth,,,IP68,3,2
tablet,Apple,Informática,3522768,3.209.345.265.886.480,45.673.737.510.520.000,2016,,,OLED,5G,4GB,64GB,,3,5
camara,Panasonic,Comunicaciones,2430086,2.726.937.360.963.690,35.472.627.323.048.700,2006,,4K,,,,,,2,10
mouse,Microsoft,Audio,6915163,8.108.030.450.757.840,12.472.435.200.041.500,2017,,,,,,,,3,2
laptop,Apple,Comunicaciones,9154572,37.790.264.697.941.000,7.518.738.526.335.810,2003,5038.0,,OLED,WiFi,,64GB,,3,7
audifonos,Beats,Electrodomésticos,7607164,3.938.420.825.444.560,21.834.000.382.848.100,2014,,,,,,,,2,4
parlante,Bose,Monitores,1026335,4.137.936.351.674.480,4.984.219.251.084.290,2022,,,,,,,,2,4
televisores,Sony,Wearables,1854302,2.021.878.930.799.690,1.426.850.897.751.800,2013,,4K,,,,,,3,4
smart watch,Apple,Audioportátil,7749712,9.723.805.743.380.240,12.347.717.796.240.800,2015,,,,,,,,3,8
laptop,Apple,Informática,845911,1.106.968.735.561.090,5.402.211.730.846.500,2020,7597.0,,LCD,4G,32GB,,,3,6
televisores,Samsung,Fotografía,4667332,21.158.497.674.470.200,9.833.946.333.375.350,2010,,8K,OLED,,,,,3,5
nevera,LG,Informática,4111763,4.537.249.678.522.520,27.600.535.506.205.100,2010,,,,,,,,1,5
celular,Xiaomi,Audioportátil,3818245,4.645.365.757.585.680,1.617.721.924.686.390,2018,2459.0,,,4G,4GB,1TB,None,2,2
teclado,Logitech,Audio,492561,27.319.514.913.359.900,2.659.075.396.207.080,2006,,,,,,,,1,1
cpu,Intel,Informática,4630417,12.504.833.221.969.400,1.062.057.438.712.210,2005,,,,,,,,1,7
celular,Apple,Audioportátil,2551402,3.669.563.635.066.100,38.064.491.395.358.900,2014,,,,5G,16GB,64GB,IP67,1,3
laptop,Dell,Videojuegos,7557917,21.705.542.561.539,30.098.842.936.535.700,2006,8561.0,,,4G,8GB,256GB,,2,10
nevera,Samsung,Monitores,4530134,7.012.453.214.388.890,24.728.883.471.385.600,2003,,,,,,,,2,3
parlante,Bose,Fotografía,1264202,3.400.685.278.890.640,38.403.535.614.071.300,2023,,,,5G,,,,1,6
tablet,Apple,Electrodomésticos,2089350,3.090.333.653.463.130,4.369.204.389.678.180,2019,2462.0,,LCD,Bluetooth,,,,1,3
monitor,Dell,Wearables,4454261,14.511.761.249.201.100,18.650.155.215.001.000,2013,,1080p,,,,,,3,3
nevera,GE,Fotografía,6963760,11.515.387.820.436.400,2.321.720.950.435.560,2012,,,,,,,,1,5
parlante,Bose,Audio,4321079,4.905.871.622.439.670,3.831.093.927.712.910,2003,,,,NFC,,,,3,4
parlante,Sony,Videojuegos,2933945,44.986.914.803.841.100,4.648.632.759.003.330,2010,,,,NFC,,,,1,1
cargador,Anker,Electrodomésticos,8966947,4.841.251.237.853.380,1.535.995.346.211.570,2008,,,,,,,,1,8
cpu,AMD,Audioportátil,7912424,4.393.200.860.127.860,55.110.027.957.348.700,2006,,,,,,,,2,5
secadora,Whirlpool,Electrodomésticos,5595667,5.036.580.113.075.030,1.044.123.229.798.990,2006,,,,,,,,3,5
camara,Panasonic,Monitores,3968046,4.179.228.025.495.040,3.413.077.684.495.540,2021,,4K,,,,,,3,10
celular,Samsung,Audio,5814948,17.739.526.835.165.500,36.839.732.819.744.000,2022,,,,NFC,32GB,512GB,,2,9
cargador,Samsung,Informática,2522357,42.402.740.237.417.400,19.230.834.744.322.700,2017,,,,,,,,1,8
camara,Nikon,Monitores,4038937,4.208.859.994.419.860,1.029.195.594.405.630,2017,,8K,,,,,,1,9
monitor,Samsung,Electrodomésticos,9509573,4.648.970.135.232.140,19.634.610.274.947.300,2010,,4K,,,,,,1,4
celular,Apple,Fotografía,8623833,3.543.959.467.003.820,39.708.341.242.699.200,2009,3962.0,,,WiFi,32GB,128GB,None,2,7
monitor,HP,Videojuegos,9475244,6.271.074.110.554.330,9.354.456.243.462.100,2010,,1080p,,,,,,2,10
monitor,HP,Audioportátil,4588863,3.563.709.745.513.650,1.930.277.682.960.200,2005,,1080p,LED,,,,,2,5
tablet,Huawei,Electrodomésticos,3647816,25.000.536.417.639.600,50.251.138.810.522.800,2013,2185.0,,LED,NFC,32GB,64GB,,1,1
smart watch,Garmin,Electrodomésticos,9665755,27.431.912.248.183.300,5.115.759.512.766.080,2007,2986.0,,LCD,Bluetooth,,,IP68,1,8
celular,Samsung,Videojuegos,8558562,11.091.747.228.372.600,3.215.368.502.559.830,2010,8836.0,,,,32GB,128GB,IP68,3,6
smart watch,Garmin,Informática,3914596,30.328.058.902.373.700,18.241.678.930.345.100,2016,,,LCD,4G,,,IP67,1,5
tablet,Samsung,Audioportátil,1699727,20.805.140.458.786.800,5.409.915.692.182.660,2022,7908.0,,LCD,Bluetooth,,64GB,,1,1
